TITULO                                             | ID/SLUG                                  | URL
Aunque nuestro amor se desvanezca esta noche       | aunque-nuestro-amor-se-desvanezca-esta-noche | https://movidex.lat/aunque-nuestro-amor-se-desvanezca-esta-noche/
La gran batalla                                    | la-gran-batalla                          | https://movidex.lat/la-gran-batalla/
La resurrección de Cristo                          | la-resurreccion-de-cristo                | https://movidex.lat/la-resurreccion-de-cristo/
Agente bajo fuego                                  | agente-bajo-fuego                        | https://movidex.lat/agente-bajo-fuego/
Camino Hacia el Terror 2                           | camino-hacia-el-terror-2                 | https://movidex.lat/camino-hacia-el-terror-2/
El Precio del Mañana                               | el-precio-del-manana                     | https://movidex.lat/el-precio-del-manana/
El Castigador                                      | el-castigador                            | https://movidex.lat/el-castigador/
Nuestros tiempos                                   | nuestros-tiempos                         | https://movidex.lat/nuestros-tiempos/
La Sirenita 2: Regreso al Mar                      | la-sirenita-2-regreso-al-mar             | https://movidex.lat/la-sirenita-2-regreso-al-mar/
El club del crimen de los jueves                   | el-club-del-crimen-de-los-jueves         | https://movidex.lat/el-club-del-crimen-de-los-jueves/
The Witcher: El origen de la sangre                | the-witcher-el-origen-de-la-sangre       | https://movidex.lat/the-witcher-el-origen-de-la-sangre/
BIA: Un Mundo al Revés                             | bia-un-mundo-al-reves                    | https://movidex.lat/bia-un-mundo-al-reves/
Una extraña en mi casa                             | una-extrana-en-mi-casa                   | https://movidex.lat/una-extrana-en-mi-casa/
Monstruo: La historia de Ed Gein                   | monstruo-la-historia-de-ed-gein          | https://movidex.lat/monstruo-la-historia-de-ed-gein/
La cabaña                                          | la-cabana                                | https://movidex.lat/la-cabana/
Mulán 2                                            | mulan-2                                  | https://movidex.lat/mulan-2/
Un muñeco de nieve para derretirse                 | un-muneco-de-nieve-para-derretirse       | https://movidex.lat/un-muneco-de-nieve-para-derretirse/
La ley de los audaces                              | la-ley-de-los-audaces                    | https://movidex.lat/la-ley-de-los-audaces/
Viernes negro                                      | viernes-negro                            | https://movidex.lat/viernes-negro/
Martin                                             | martin                                   | https://movidex.lat/martin/
La infiltrada Srta. Hong                           | la-infiltrada-srta-hong                  | https://movidex.lat/la-infiltrada-srta-hong/
Los Amos de Dogtown                                | los-amos-de-dogtown                      | https://movidex.lat/los-amos-de-dogtown/
Padre no hay más que uno 4: Campanas de boda       | padre-no-hay-mas-que-uno-4-campanas-de-boda | https://movidex.lat/padre-no-hay-mas-que-uno-4-campanas-de-boda/
Chespirito: Sin querer queriendo                   | chespirito-sin-querer-queriendo          | https://movidex.lat/chespirito-sin-querer-queriendo/
